assetId,cloudinaryPublicId,cloudinaryUrl,role,energy,lifecycleStatus,productFamily,assetClass,vectorType,isInvertible,isThemable,complexity,aspectHint,aspectRatio,aspectClass,sizeClass,format,width,height,bytes,transparent,variant,hasGoldAccent,tileable,notes,createdAt,enrichedAt,tags
e9a3283d2502e93a,Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._1_zbbeik,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767338/Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._1_zbbeik.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,228199,,unknown,,,,2026-01-07T06:28:58+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|cool-palette|data-visualization|geometric-patterns|glass-effect|glow|gradient-heavy|landscape|layered|technology
a2926853aac85c42,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._20_jywd1g,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767335/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._20_jywd1g.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,221188,,unknown,,,,2026-01-07T06:28:55+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|flowing|geometric|gradient-heavy|innovative|landscape|modern|professional|saas|tech
2918fec7c9c81a78,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._22_bethzv,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767332/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._22_bethzv.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,253554,,unknown,,,,2026-01-07T06:28:52+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|cool-palette|flowing|geometric|gradient-heavy|innovative|landscape|minimal|modern|professional|saas|tech
4e6ad9fdd31412b9,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._1_a8ffet,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767328/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._1_a8ffet.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,220253,,unknown,,,,2026-01-07T06:28:48+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|cool-palette|flowing|geometric-patterns|gradient-heavy|innovative|landscape|modern|professional|saas|tech
9f18c0311cc52a19,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._2_aypuuh,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767319/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._2_aypuuh.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,246630,,unknown,,,,2026-01-07T06:28:39+00:00,2026-01-10T18:59:12.239Z,abstract|bg_texture|cool-palette|data-visualization|flowing|geometric|glass-effect|glow|gradient-heavy|innovative|landscape|minimal|modern|network|professional|technology
3d9ab5a85e2f8056,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._9_i4amsg,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767306/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._9_i4amsg.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,175918,,unknown,,,,2026-01-07T06:28:26+00:00,2026-01-10T18:59:12.239Z,3d|abstract|circles|cool-palette|data-visualization|flowing|geometric|gradient-heavy|hero|innovative|lines|modern|professional|saas|spacious|tech
45b4b754ab32dcff,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._7_sleeft,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767305/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._7_sleeft.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,191661,,unknown,,,,2026-01-07T06:28:25+00:00,2026-01-10T18:59:12.239Z,3d|abstract|data-visualization|flowing|geometric|gold-accent|gradient-heavy|hero|innovative|landscape|professional|saas|tech
e8b4b7c81f3cc751,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._aiz1u4,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767304/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._aiz1u4.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,242136,,unknown,,,,2026-01-07T06:28:24+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|circles|cool-palette|data-visualization|flowing|geometric|geometric-patterns|gradient-heavy|innovative|lines|modern|sophisticated|spacious|tech
def5296a97f16484,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._8_m1djg3,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767299/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._8_m1djg3.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,165176,,unknown,,,,2026-01-07T06:28:19+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|flowing|geometric|gradient-heavy|hero|innovative|landscape|professional|saas|tech
f1250533baa4ecbc,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._11_tcqujb,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767292/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._11_tcqujb.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,192113,,unknown,,,,2026-01-07T06:28:12+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|flowing|gradient-heavy|hero|innovative|landscape|modern|professional|saas|tech
7b2a846b57771c7c,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._wnoufo,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767282/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._wnoufo.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,214799,,unknown,,,,2026-01-07T06:28:02+00:00,2026-01-10T18:59:12.239Z,3d|abstract|circles|data-visualization|flowing|geometric-patterns|gradient-heavy|hero|innovative|lines|modern|professional|saas|tech
13be304ae607565e,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._3_drryrv,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767275/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._3_drryrv.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,205211,,unknown,,,,2026-01-07T06:27:55+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|geometric|geometric-patterns|glass-effect|glow|gradient-heavy|hero|innovative|landscape|network|saas|sophisticated|tech|technology
7dea1153cefccbfa,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._3_bff0rq,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767269/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._3_bff0rq.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,215837,,unknown,,,,2026-01-07T06:27:49+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|flowing|geometric|glass-effect|glow|gradient-heavy|hero|innovative|landscape|saas|sophisticated|tech
fd46edb60a72d9df,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._13_xfatvy,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767254/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._13_xfatvy.jpg,hero,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,213013,,unknown,,,,2026-01-07T06:27:34+00:00,2026-01-10T18:59:12.239Z,3d|abstract|data-visualization|flowing|geometric-patterns|glowing|gradient-heavy|hero|innovative|layered|modern|spacious|square|tech|vibrant
97f4ecf5f9068235,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._15_qzypm2,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767252/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._15_qzypm2.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,261011,,unknown,,,,2026-01-07T06:27:32+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|flowing|geometric-patterns|glass-effect|glow|gradient-heavy|hero|innovative|professional|saas|square|tech
ec9f39e6b1941459,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._14_pgwhsa,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767248/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._14_pgwhsa.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,220497,,unknown,,,,2026-01-07T06:27:28+00:00,2026-01-10T18:59:12.239Z,3d|abstract|approachable|circles|cool-palette|flowing|geometric|glass-effect|glow|gradient-heavy|hero|innovative|network|sophisticated|square|technology
c32abdf214c350a1,Futuristic_creative_control_room_built_from_flowing_gold_circuits_and_teal_light._Floating_musical_notes_morph_into_code_fragments._Deep_black_background_cinematic_lighting_minimalist_composition_high_contrast_elegant_and_intellige_11_d0xgr4,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767231/Futuristic_creative_control_room_built_from_flowing_gold_circuits_and_teal_light._Floating_musical_notes_morph_into_code_fragments._Deep_black_background_cinematic_lighting_minimalist_composition_high_contrast_elegant_and_intellige_11_d0xgr4.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,217477,,unknown,,,,2026-01-07T06:27:11+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|flowing|geometric-patterns|glass-effect|glow|gradient-heavy|hero|innovative|layered|professional|saas|square|tech
14f1b06656aecc91,Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background._14_kkzjr7,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767230/Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background._14_kkzjr7.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,174678,,unknown,,,,2026-01-07T06:27:10+00:00,2026-01-10T18:59:12.239Z,3d|abstract|circles|data-visualization|flowing|geometric-patterns|gradient-heavy|hero|innovative|layered|lines|professional|saas|tech
cc3a144e3fe06d40,Futuristic_creative_control_room_built_from_flowing_gold_circuits_and_teal_light._Floating_musical_notes_morph_into_code_fragments._Deep_black_background_cinematic_lighting_minimalist_composition_high_contrast_elegant_and_intelligen_9_pgvbey,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767227/Futuristic_creative_control_room_built_from_flowing_gold_circuits_and_teal_light._Floating_musical_notes_morph_into_code_fragments._Deep_black_background_cinematic_lighting_minimalist_composition_high_contrast_elegant_and_intelligen_9_pgvbey.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,254528,,unknown,,,,2026-01-07T06:27:07+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|flowing|geometric-patterns|glass-effect|glow|gradient-heavy|hero|innovative|network|sophisticated|square|teal-accent|technology
16d5492140b5e44b,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._8_qlcv8s,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767222/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._8_qlcv8s.jpg,hero,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,183238,,unknown,,,,2026-01-07T06:27:02+00:00,2026-01-10T18:59:12.239Z,3d|abstract|data-visualization|energetic|flowing|gradient-heavy|hero|innovative|landscape|professional|technology|vibrant
c82de420ccc53833,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._10_u1p9w8,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767219/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._10_u1p9w8.jpg,hero,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,161207,,unknown,,,,2026-01-07T06:26:59+00:00,2026-01-10T18:59:12.239Z,3d|abstract|circles|data-visualization|geometric-patterns|glass-effect|glow|gradient-heavy|hero|landscape|layered|lines|network|spacious|technology|vibrant
a220d418d0f4ae97,Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._9_olxijx,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767219/Animated_visual_metaphor_for_deployment_notes_flying_across_a_staff_that_transforms_into_code_as_it_reaches_the_edge_of_the_frame._9_olxijx.jpg,hero,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,174937,,unknown,,,,2026-01-07T06:26:59+00:00,2026-01-10T18:59:12.239Z,3d|abstract|data-visualization|geometric-patterns|glow|gradient-heavy|hero|innovative|landscape|saas|tech|vibrant
fc97193059f15b17,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._31_uophwh,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767214/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._31_uophwh.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,246047,,unknown,,,,2026-01-07T06:26:54+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|circles|flowing|geometric-patterns|glass-effect|glow|gradient-heavy|innovative|lines|portrait|professional|saas|tech
9f2b6627fa899d96,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._32_w1fipa,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767203/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._32_w1fipa.jpg,texture_industrial,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,206953,,unknown,,,,2026-01-07T06:26:43+00:00,2026-01-10T18:59:12.239Z,abstract|bg_texture|circles|data-visualization|flowing|gradient-heavy|lines|modern|portrait|technology|vibrant
9e4bb3110a4a881e,Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_11_zhhqe5,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767194/Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_11_zhhqe5.jpg,background-dynamic,high,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,216731,,unknown,,,,2026-01-07T06:26:34+00:00,2026-01-10T18:59:12.239Z,abstract|circles|energetic|geometric-patterns|glow|gradient-heavy|hero|lines|network|professional|square|technology|vibrant
56660ad2661c049f,Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_8_fhk5s4,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767189/Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_8_fhk5s4.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,206007,,unknown,,,,2026-01-07T06:26:29+00:00,2026-01-10T18:59:12.239Z,3d|abstract|flowing|geometric-patterns|glow|gradient-heavy|hero|innovative|modern|professional|saas|square|tech
62167dbf644dbf26,Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_9_drqqra,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767188/Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_9_drqqra.jpg,background-structured,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,235616,,unknown,,,,2026-01-07T06:26:28+00:00,2026-01-10T18:59:12.239Z,3d|abstract|circles|data-visualization|geometric|glow|gradient-heavy|hero|innovative|lines|professional|saas|square|tech|technology
abb271ee0203cab8,Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._2_vth5y3,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767187/Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._2_vth5y3.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,222067,,unknown,,,,2026-01-07T06:26:27+00:00,2026-01-10T18:59:12.239Z,abstract|bg_texture|circles|cool-palette|data-visualization|flowing|geometric|glow|gradient-heavy|innovative|landscape|layered|lines|sophisticated|tech
6dc4c4606d5daca9,Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._17_ieggag,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767182/Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._17_ieggag.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,233605,,unknown,,,,2026-01-07T06:26:22+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|cool-palette|geometric-patterns|glass-effect|glow|gradient-heavy|innovative|portrait|teal-accent|tech
2a9dc4a653c7e1e6,Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._18_i66ce7,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767180/Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._18_i66ce7.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,222893,,unknown,,,,2026-01-07T06:26:20+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|cool-palette|data-visualization|flowing|geometric|glass-effect|glow|gradient-heavy|innovative|portrait|saas|sophisticated|tech
d65ede5785e77049,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._jlzqcu,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767179/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._jlzqcu.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,235537,,unknown,,,,2026-01-07T06:26:19+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|flowing|geometric|glass-effect|glow|gradient-heavy|hero|innovative|landscape|network|sophisticated|technology
3e1aa08e5908d6f9,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._1_iny4ut,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767174/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._1_iny4ut.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,258908,,unknown,,,,2026-01-07T06:26:14+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|glass-effect|glow|gradient-heavy|hero|innovative|network|sophisticated|technology
73d7042af04d8793,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._12_ucakbz,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767172/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._12_ucakbz.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,215902,,unknown,,,,2026-01-07T06:26:12+00:00,2026-01-10T18:59:12.239Z,3d|abstract|data-visualization|flowing|geometric|gradient-heavy|hero|innovative|modern|saas|sophisticated|square|tech
3945d2f03f0ad9e0,Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._34_qrptz4,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767124/Minimal_vector_texture_of_concentric_lines_and_circuit_arcs_forming_rhythmic_wave_patterns._Black_and_ivory_palette_with_subtle_gold_shimmer_modern_editorial_look._34_qrptz4.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,193012,,unknown,,,,2026-01-07T06:25:24+00:00,2026-01-10T18:59:12.239Z,abstract|bg_texture|circles|cool-palette|flowing|geometric|gradient-heavy|lines|monochrome|network|portrait|technology
3a9a937d15946d03,Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_10_eh0oed,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767118/Abstract_visualization_of_creative_energy_pulses_of_light_traveling_through_network_lines_shaped_like_musical_staves_cinematic_black_background_10_eh0oed.jpg,background-soft,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1,square,card,jpg,1200,1200,189743,,unknown,,,,2026-01-07T06:25:18+00:00,2026-01-10T18:59:12.239Z,abstract|circles|cool-palette|geometric-patterns|glow|gradient-heavy|hero|innovative|lines|square|tech|technology
c792cfacc87375b9,Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._16_vweorz,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767113/Luxury_black_feathers_and_circuitry_combined_into_a_high-end_background_texture_teal_and_gold_metallic_accents_soft_gradient_lighting_depth_and_sophistication._16_vweorz.jpg,texture_industrial,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,0.56,portrait,card,jpg,896,1600,96758,,unknown,,,,2026-01-07T06:25:13+00:00,2026-01-10T18:59:12.239Z,3d|abstract|bg_texture|circles|cool-palette|flowing|geometric|glass-effect|glow|gradient-heavy|network|portrait|technology
f098faa0e3558834,A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._2_rohhsj,https://res.cloudinary.com/sarah-sahl/image/upload/v1767767113/A_digital_symphony_visualized_abstract_3D_waves_of_code_and_sound_weaving_together_teal_and_gold_highlights_on_matte_black_ethereal_light_scattering_high-end_design_aesthetic._2_rohhsj.jpg,hero,medium,approved,relevnt_core,raster,mixed,false,false,low,unknown,1.7857142857142858,landscape,card,jpg,1600,896,189965,,unknown,,,,2026-01-07T06:25:13+00:00,2026-01-10T18:59:12.239Z,3d|abstract|cool-palette|data-visualization|geometric-patterns|glass-effect|glow|gradient-heavy|hero|innovative|landscape|sophisticated|spacious|technology
